TransactionID,Date,Category,Merchant,Amount,PaymentMethod
89659134-af68-46b7-82e2-c3424fefd685,2025-02-15,Utilities,Target,48.42,Credit Card
bb59963e-c57a-42e0-b3b5-d7c8397f2a53,2025-05-30,Entertainment,Walmart,60.88,Bank Transfer
3b8c4f0a-2cf9-4cd8-94ce-1d22ae9196f2,2025-10-05,Entertainment,Apple,11.97,Credit Card
6b6befa6-673a-4ef8-af5f-b6865ea4ded6,2025-08-04,Transport,Target,7.33,Debit Card
0af55e12-f3f1-416b-b6ec-5639200f1cf7,2025-04-17,Shopping,Netflix,0.73,Credit Card
d120c96b-55e9-4995-b6be-5a1d0d7bd3c3,2025-09-05,Food,Uber,21.58,Credit Card
06687a05-2ea9-4306-b883-86e809224151,2025-09-13,Entertainment,CVS,44.57,Credit Card
c520b79e-fc84-4e73-952c-88fbae60fb00,2025-01-06,Shopping,Target,24.9,Debit Card
bfb76bf1-937f-4ce1-8ded-b04dc3a82fc8,2025-03-20,Healthcare,Uber,28.77,Credit Card
c446d7df-58fa-4860-ad1d-832ef396020a,2025-10-01,Entertainment,Walmart,117.25,Bank Transfer
c1b99398-f067-44c5-a694-d60869cc47a5,2025-07-16,Healthcare,Netflix,21.41,Credit Card
6c20b00c-632f-4550-a837-85ee94492dd7,2025-08-05,Healthcare,Apple,36.08,Cash
34f11453-43ca-414e-8d6c-1cf67e404c49,2025-06-28,Shopping,Netflix,76.54,Debit Card
23ae6cf9-80bf-4a88-bfdf-61e9ea398781,2025-10-20,Utilities,Uber,25.25,Bank Transfer
665a53f5-47df-4169-82a9-b49d5b2bf7b6,2025-04-24,Transport,Apple,48.65,Cash
4d3071cc-2e32-4323-8bfa-228cf54b11a5,2025-01-02,Healthcare,CVS,99.16,Credit Card
afaa976f-022c-4ae0-89bc-abd5e35a4615,2025-10-19,Utilities,Apple,149.31,Cash
cda09d6d-dafe-4112-bc5c-59990e4c4dfd,2025-09-25,Transport,Apple,7.95,Debit Card
0c203903-aecb-4790-ac97-b099f2189592,2025-05-04,Shopping,Netflix,130.58,Cash
47346302-c243-4d21-af67-2ca69272f583,2025-11-22,Shopping,Starbucks,33.88,Credit Card
18f85dee-7804-4c38-9a8c-70ac8b472cd5,2025-11-02,Food,Netflix,14.94,Debit Card
bb947802-6902-4905-8b43-749113b3790b,2025-04-19,Utilities,Walmart,30.73,Credit Card
21285be3-d585-4f03-9a84-5765bdefcf52,2025-01-02,Entertainment,Netflix,195.68,Credit Card
d32a073a-fb3e-42d9-8029-244b0ff366e9,2025-04-01,Entertainment,Target,33.92,Debit Card
23807e8d-de3d-4845-b500-91b35890e64c,2025-11-03,Healthcare,Amazon,19.93,Credit Card
27bda017-d244-42a4-b523-da7cb30e75b0,2024-12-28,Food,Apple,50.17,Debit Card
00964d0e-44aa-4ce3-9967-936f96ca37dd,2025-07-17,Healthcare,Uber,13.73,Bank Transfer
617ce690-cabd-44dd-ad77-9a4f651b92a2,2025-06-03,Food,Netflix,3.94,Cash
84b2f45e-bad4-4e43-b97e-cce2aba29336,2025-10-05,Utilities,Uber,6.9,Credit Card
55c65992-534b-47b9-801a-f09548c5a65f,2025-11-02,Transport,CVS,6.85,Credit Card
1997658d-9c0a-48e9-994d-7fa9bc234fec,2025-04-17,Transport,Walmart,8.24,Debit Card
6fc1ff79-b075-4b7c-b861-5f184fcbbe4c,2025-04-27,Utilities,CVS,7.47,Bank Transfer
684c0621-2349-41c1-84c1-94da44619b3e,2025-05-13,Utilities,Amazon,51.2,Credit Card
644ceb89-1c36-4014-8544-38e521e70dba,2025-03-27,Food,CVS,10.04,Debit Card
db655892-7748-4fbb-9737-6c7118fbe3b7,2025-03-02,Food,Amazon,21.21,Debit Card
90ef6751-07ba-42b2-98d3-a309e02d5d30,2025-01-06,Entertainment,Walmart,113.55,Debit Card
23ddb159-23f2-4c13-8f62-feca08e4236f,2025-02-07,Entertainment,Target,32.12,Debit Card
4779ecfa-2148-4c4b-aaa2-7daa534138ce,2025-02-03,Healthcare,Walmart,55.06,Debit Card
8a4b27d0-01a0-43ab-82fa-c53e58478264,2025-08-31,Rent,Apple,9.46,Debit Card
e4e0a37b-fcfd-45e1-bc38-759a330e1c81,2025-06-01,Rent,Apple,10.68,Credit Card
0592c81a-9437-4292-9219-00c875a66d41,2025-04-22,Food,Starbucks,2.09,Bank Transfer
0a05612a-2178-42e2-b565-a36e7f1d47f7,2025-05-30,Healthcare,Target,9.25,Bank Transfer
60d0aaf9-7dd1-454b-8346-5a22ea4bb976,2025-10-06,Rent,Amazon,16.33,Credit Card
83da7cad-9b6a-401e-81b5-4ab522ace278,2024-12-29,Utilities,Uber,9.74,Bank Transfer
b094107d-b1c5-454d-a98e-5fbf6f26b889,2025-07-17,Transport,Target,4.64,Bank Transfer
d1686ca4-e32a-4472-8d84-fa7e0ce3cea4,2025-02-15,Utilities,Uber,6.43,Debit Card
b24141f4-0c8c-4270-a3d6-162cf2e6c612,2025-04-30,Entertainment,Uber,30.88,Bank Transfer
f88dc1e2-1592-46ee-83a8-a4bb0440605d,2024-12-26,Shopping,Walmart,11.55,Bank Transfer
315c49db-2245-4549-a540-3a5ef20165d9,2025-04-16,Utilities,Walmart,22.65,Cash
7c8c6505-efeb-412b-a35c-82e311d523ca,2025-02-04,Rent,Target,35.0,Debit Card
53b7e26e-8cdb-46f7-81d2-3fbae1b48830,2025-02-01,Food,Netflix,58.62,Credit Card
17db5620-03b8-467d-9c00-a9ef9bd83873,2025-10-15,Food,Target,2.01,Bank Transfer
07f123d9-8bf8-49d5-880b-a05548684e6e,2025-05-01,Entertainment,Netflix,80.32,Credit Card
c8efa566-c1fa-446b-9e85-d47123e21563,2025-02-04,Transport,Uber,49.43,Debit Card
60b09ab4-e9a6-48bc-b0bb-1583ce22dfc5,2025-06-21,Utilities,Starbucks,4.26,Cash
12698d9e-0a52-4c2e-bca7-80c1480fb47e,2025-10-25,Entertainment,Netflix,103.41,Cash
c3e2f30a-afe8-40f1-b1a3-7b483318bffd,2025-11-19,Entertainment,Apple,126.83,Cash
3c56904d-2437-4487-9697-483961e19052,2025-11-13,Healthcare,Walmart,3.15,Bank Transfer
ed561851-c4ba-4aab-bbaa-0e30327d202d,2025-02-22,Utilities,CVS,16.21,Debit Card
a6e54302-0937-4a74-9541-296c9ed41f9f,2025-07-31,Entertainment,Apple,82.05,Bank Transfer
34bc6fa3-82f9-4e78-815b-fb5c89ce50d6,2025-08-15,Utilities,Uber,68.97,Debit Card
94e856c1-5440-4ae4-9ecb-5a8f3981a73c,2025-07-13,Food,Netflix,10.2,Cash
afb85a69-cb4f-4e33-9359-5534173ba880,2025-04-02,Shopping,Starbucks,11.74,Bank Transfer
2f355199-05da-45a6-9e94-978fa51896a1,2025-06-04,Healthcare,Apple,23.14,Cash
494e49f4-d53b-427f-9cbe-7fdaeafffeaf,2025-03-26,Shopping,Uber,33.13,Debit Card
a0a4fa29-bf69-4da6-9177-37b68edb9526,2025-03-26,Shopping,Starbucks,48.15,Credit Card
81b894a9-583e-4767-bf4c-424d9e8a77c5,2025-05-25,Shopping,Target,23.02,Cash
bf5ff352-44a5-4f17-a35c-e4db0f1d7f3e,2025-06-22,Utilities,Netflix,31.04,Debit Card
f5af2504-15bd-4a91-9306-e80305475bb0,2025-09-16,Food,Uber,68.81,Debit Card
2b026289-fa4f-4c23-b5f2-f9df338e6b5b,2025-07-12,Entertainment,Starbucks,1.87,Cash
d0dc6374-0f16-4d8e-911f-8299b1d65935,2025-09-11,Shopping,Walmart,14.55,Bank Transfer
2ed224cc-ee50-47ec-87a4-e70891ddf356,2025-12-01,Rent,Amazon,62.47,Bank Transfer
1a1910c5-99a8-4bac-879f-72f8d254612b,2025-07-26,Shopping,Starbucks,112.79,Debit Card
9188140b-2c28-4d6a-a772-b3eaa5a7ffe7,2025-04-03,Utilities,Target,35.84,Cash
d8217e0d-f6ea-478c-91a7-b9022a48b4f5,2025-10-28,Utilities,Uber,37.98,Debit Card
47a487ea-0bbd-4023-b912-a7a2d5c9e299,2025-05-29,Healthcare,CVS,5.67,Bank Transfer
dbc43e17-0050-4388-a499-84cac72f95d3,2025-04-26,Entertainment,Uber,29.66,Bank Transfer
3ffbf967-bdfc-412d-bd96-788501067bba,2025-04-09,Food,Uber,38.03,Cash
3d1f2c7d-e220-497a-92b7-a454718183eb,2025-08-09,Food,Target,13.88,Cash
2c8bf97d-68c2-4584-9c2c-538c616aae02,2025-08-23,Healthcare,Netflix,15.68,Credit Card
f7177c44-2917-4704-af5e-06ab6f3f98e0,2025-06-12,Transport,Starbucks,23.68,Credit Card
072ea5ec-272d-4db1-85bc-b25bbe2d0b14,2025-04-12,Entertainment,Uber,1.01,Credit Card
4e7f595d-00ed-4582-b173-c5f3792d43a3,2025-08-29,Entertainment,Walmart,19.44,Cash
94a55c82-6007-45f0-b168-2ae0716dfd07,2025-03-14,Utilities,Apple,11.88,Debit Card
55fbcbef-0c79-476c-94c2-ec0880c7bd32,2025-07-26,Shopping,Uber,19.84,Bank Transfer
c94c1f2f-7fd2-4aaa-86af-222f65e40fdf,2025-07-04,Entertainment,Amazon,6.38,Bank Transfer
7f1cf6e0-0b40-4fe7-a9bc-301fe62a145c,2025-02-13,Healthcare,Amazon,110.6,Cash
09ad0df6-e6c8-4148-aa77-3996ee1c85a8,2025-01-02,Transport,Target,45.02,Cash
1baa6da0-9c01-43c1-9c93-0faf6d32bc78,2025-07-15,Healthcare,Apple,56.83,Debit Card
c425eb1d-f14f-4896-bd63-da4b512349e1,2025-09-06,Utilities,Apple,77.84,Cash
250592d0-21ee-48f1-bc0f-dc3db104b9a0,2025-02-19,Transport,Target,34.5,Credit Card
5069666f-204e-4434-bb1e-e6786f74cca7,2025-08-23,Transport,Netflix,4.55,Debit Card
35200f16-ced5-4c25-b5d8-ca6996a88b00,2025-06-14,Transport,Walmart,38.51,Debit Card
b52cefdd-ead5-4e9e-a2b9-3bbf6f8f666e,2025-05-29,Utilities,Starbucks,44.2,Credit Card
6e8c0029-3002-4356-a45e-751300bef64f,2025-11-13,Rent,Amazon,68.41,Bank Transfer
63c9945c-176f-4bc5-a7af-54a6de601a44,2025-09-12,Food,Starbucks,28.25,Debit Card
bc619b8e-f975-4235-9251-f9d95364ac2f,2025-06-30,Healthcare,Uber,6.82,Debit Card
9782c38c-a5e8-4307-9a7b-73285439365a,2025-03-10,Healthcare,Apple,16.69,Credit Card
0c32f5e3-88a5-4382-afac-cf9da1207d3c,2025-10-03,Transport,Netflix,22.56,Debit Card
8b551165-5bcf-4d2d-9b3b-199916be619b,2024-12-28,Transport,Apple,51.91,Cash
4876ee99-198d-4ead-948a-2d2c39d3a703,2025-09-04,Transport,Amazon,42.29,Debit Card
4324300a-f898-46a2-88f4-2f97951e70bf,2025-09-16,Rent,Amazon,22.01,Cash
7b7d58bf-5ead-4dd7-b587-d10bf77ffe9e,2025-01-21,Rent,Apple,215.31,Cash
200e02d7-d239-424f-9f7e-45c4a2915fba,2025-07-22,Healthcare,Starbucks,46.54,Credit Card
1e619e93-8e69-4e48-b8b4-ef3dd06cf717,2025-10-25,Healthcare,Apple,13.54,Bank Transfer
87a0bf7f-2d4f-4973-816b-5afa00f61f7e,2025-04-28,Healthcare,Apple,5.37,Debit Card
f4834c91-d86d-4723-b4b0-9ee0dab1b358,2025-05-09,Food,CVS,8.29,Credit Card
e26c2be6-c6e8-44a1-b7d0-03c473cfe3b1,2025-02-10,Entertainment,Walmart,14.12,Bank Transfer
c869f996-83c3-4233-aad9-e7370ba0b5ad,2025-01-03,Shopping,Walmart,8.76,Debit Card
f37546a9-404a-4661-b99c-a6ee0c02aa49,2025-02-09,Food,Target,10.32,Cash
eb10c8e2-36d3-4580-a578-1bccba17b7fe,2025-03-20,Food,Starbucks,16.78,Credit Card
7ce44e30-7750-4f14-893d-836418c69a51,2025-07-09,Shopping,Netflix,9.52,Bank Transfer
386daa5d-59cb-4a08-9f83-f5398f543dd7,2025-10-19,Transport,CVS,113.54,Credit Card
c729be1b-8cf3-43e3-9357-6b310a654435,2024-12-07,Transport,Walmart,4.18,Credit Card
99453fe4-7e78-41dd-8ec5-9011cf022492,2025-07-18,Food,Starbucks,37.17,Credit Card
2dd365be-14bd-4cb8-a5f9-c39ff9a2917b,2025-06-08,Transport,Starbucks,26.42,Bank Transfer
6acbb23c-cd3b-4e49-84d6-e3d41882587a,2025-11-22,Utilities,Amazon,201.93,Credit Card
c52f6d68-369a-450d-8406-cd8d9aad05ef,2025-11-04,Transport,Apple,5.94,Debit Card
df8b0b48-5991-4dd7-bec0-59f031b9af30,2025-02-13,Shopping,Netflix,25.36,Bank Transfer
f0b059fe-e87e-45ce-95c1-244f027d62e1,2025-11-23,Transport,CVS,174.45,Bank Transfer
c65d115b-e77f-4947-9288-d19451b14282,2025-08-27,Entertainment,Amazon,100.31,Bank Transfer
eb37d1dc-2a68-410b-b4b8-bbd2eb313b88,2025-05-30,Transport,Target,84.93,Credit Card
ac6cef77-daa6-4733-8e87-4405044f65ef,2025-06-22,Food,Target,14.91,Credit Card
d45b3825-e6b1-4153-a1b3-29848f05e7c3,2025-04-19,Transport,Starbucks,9.37,Bank Transfer
53225337-c27b-467b-8f1c-f26788bbbb0e,2025-05-14,Shopping,Apple,55.23,Credit Card
7f802100-d4b0-45a1-8489-fcd29a1ddcb7,2025-06-13,Food,Walmart,132.52,Debit Card
40c502ad-0d5d-4b43-8018-d34df337133a,2024-12-17,Shopping,CVS,40.68,Credit Card
788eae73-348a-47d2-a6a7-479196ebb306,2025-12-01,Transport,Target,42.39,Bank Transfer
504be75f-cae4-40ad-9b48-f616350e7eb6,2025-08-16,Utilities,Amazon,16.42,Cash
d65f78f3-6e54-4848-8ff0-74b76cb7e9e5,2025-10-14,Healthcare,Starbucks,73.37,Debit Card
3c0645f3-8de7-4362-9886-29b6b9a14f7b,2025-08-29,Shopping,CVS,10.35,Debit Card
8c2f781d-c63b-4351-a894-2ed5bd6dfbd9,2025-09-01,Rent,CVS,19.55,Credit Card
d96b3365-478e-44b2-9a0d-05ef720637df,2025-07-26,Shopping,Uber,27.71,Credit Card
760ea15d-13d5-4547-9802-d136914a3ddf,2025-03-30,Utilities,Netflix,35.42,Cash
9bf358e5-9370-4921-aa22-5ccf6c023680,2024-12-10,Entertainment,Amazon,13.88,Cash
255c4df5-7913-4fdf-a9ec-2d79b2db951b,2025-06-23,Healthcare,Apple,6.1,Credit Card
99dde992-d5ad-4d2b-8d6c-fe32bd469523,2025-06-20,Shopping,Netflix,47.16,Credit Card
a2fe667a-4461-4d5b-8382-fb4313162249,2025-07-13,Utilities,Walmart,17.03,Cash
7b10c72d-7058-4138-910f-15f444e86a5b,2025-06-24,Transport,Walmart,43.52,Bank Transfer
2fe2a958-a138-4f2d-ba06-1c7ecccf6b91,2025-10-08,Healthcare,Starbucks,8.38,Bank Transfer
ac0ec8da-2346-4b0d-b8cf-bf1c1a5d1adb,2025-04-30,Entertainment,Walmart,32.81,Debit Card
17bdc067-75d2-45db-b2e3-398cf81d51bb,2025-02-28,Food,Target,38.03,Bank Transfer
96ef60b8-f4e0-4682-9798-eba879c8f24d,2025-11-26,Entertainment,Uber,2.66,Cash
8acebdf6-c0f9-4f2d-af69-b1a0d77a7e27,2025-06-01,Food,Netflix,20.52,Debit Card
979a7f46-ee6d-4ea7-96e2-5a4d9807eb7d,2025-03-16,Shopping,Target,7.22,Credit Card
e93ea99e-b720-410c-97f0-eb6e81a046ee,2025-11-16,Utilities,Apple,3.27,Bank Transfer
cf198388-6e7b-4c7d-9dff-b22924dce7ad,2025-05-21,Transport,Walmart,230.06,Credit Card
c6f0727c-4a12-4ab4-b415-ec1467d8516d,2025-11-16,Healthcare,Amazon,19.46,Cash
e76b322d-2d3b-4d2a-920e-ce92496a5e07,2025-05-01,Transport,Netflix,83.0,Credit Card
881129dd-f1d5-4519-a4f6-1c3ab5e7a9a1,2025-11-26,Entertainment,Netflix,14.69,Bank Transfer
7dad7c40-8cc9-4824-9560-6b320a3b4d41,2025-01-23,Transport,Apple,57.21,Credit Card
267eb648-b256-4871-a2fd-6f4942d9e7f3,2025-10-27,Healthcare,Walmart,71.4,Debit Card
3167964e-1231-4d3e-8de7-955eb0c27f66,2025-03-08,Food,Walmart,45.27,Debit Card
215f4ec0-9dec-488e-a2f3-bcf791fbc7f7,2025-01-01,Rent,Target,31.89,Cash
970aebd0-1681-4a9f-abf6-c7a3da8ca3d0,2024-12-06,Food,Apple,26.54,Bank Transfer
e523370a-d1b4-4966-a9f3-25e24fe214f0,2024-12-12,Transport,Target,21.45,Cash
457afe66-3bde-4db1-98c7-1f50458e0b49,2024-12-03,Rent,Uber,132.63,Credit Card
ddae3cf1-2d57-46ec-92c5-88201b73b200,2025-02-23,Utilities,Target,88.78,Debit Card
a54af36c-b2d2-44c3-8295-12526e92db0f,2025-06-16,Utilities,Uber,167.66,Credit Card
95bc3042-d5e2-41ef-97e5-d19eee01b84b,2025-02-26,Entertainment,Apple,6.64,Bank Transfer
7bd3e5bf-f007-4142-9496-40efcafdd8ac,2025-11-30,Shopping,CVS,65.63,Bank Transfer
4d7c9c99-cf93-4cbe-a0d6-1a50d6987ea6,2025-09-03,Shopping,Netflix,139.31,Credit Card
588ddf9b-beeb-4922-a208-e7f48db09da8,2025-02-10,Transport,Walmart,10.0,Bank Transfer
8fc64eeb-76d9-4fa5-9753-a8c52a308b98,2025-07-15,Utilities,Walmart,3.44,Bank Transfer
991742fe-ef22-4fbb-9ab0-d2283ad441d7,2025-03-13,Shopping,Amazon,67.57,Credit Card
fc14186e-3e8b-46c9-a569-b136796d0fae,2025-07-02,Entertainment,Target,42.72,Debit Card
3b10029d-df6b-449c-8971-60083d525402,2025-04-03,Entertainment,Target,92.2,Credit Card
644d2d96-ceb4-4040-902d-7b7b713664a7,2024-12-04,Healthcare,CVS,7.53,Debit Card
563bb4cb-2050-4923-bb28-39d468a8dd97,2025-11-29,Shopping,Amazon,79.3,Credit Card
d04ddf01-f46e-4fd4-bbe8-ab5a49b3423a,2025-03-09,Entertainment,CVS,11.26,Bank Transfer
36409179-0751-46bd-afe9-8eea02e945cc,2025-05-11,Rent,Netflix,8.94,Debit Card
59f596cf-4962-4fe4-9d05-21dc096b700a,2025-04-07,Shopping,Starbucks,8.97,Credit Card
92f74450-9912-42c5-9cd1-d356b471e7a0,2025-03-28,Transport,Apple,84.26,Bank Transfer
7419fa81-4520-4f84-be7a-cd46a499f900,2025-09-25,Entertainment,Starbucks,54.71,Bank Transfer
d9659848-8965-43bf-a225-96b34fd267a6,2025-05-05,Transport,Starbucks,37.02,Credit Card
1355e0a9-be68-4b97-8b0e-cbe8b3aeacd4,2025-06-21,Entertainment,Apple,22.22,Cash
870c4557-797d-472c-acdf-44f33259e227,2025-05-12,Healthcare,Starbucks,104.86,Debit Card
396ed74b-56e6-47c6-8df0-864f37a16bbe,2025-04-20,Transport,CVS,24.92,Credit Card
693ba978-dc93-4da1-b27f-17f664441346,2025-04-26,Rent,Apple,84.8,Cash
b67589ab-4fd2-4729-9949-e10a98142e88,2025-05-14,Shopping,Netflix,28.91,Bank Transfer
edfaf227-ee05-418d-baf5-c1277ceab122,2025-03-06,Food,Apple,23.66,Bank Transfer
0ea9c96d-f3ea-43f9-ba64-1626af386cf4,2025-06-06,Entertainment,Amazon,31.06,Credit Card
fc29ac0f-0809-42b7-b0d0-0754ef48bc70,2024-12-26,Entertainment,Amazon,17.93,Bank Transfer
77eda228-2120-4473-bf7f-687259d09c7f,2025-03-18,Food,Starbucks,68.84,Bank Transfer
bb924bef-4423-4761-ac9d-4c2c121ac3e9,2025-11-28,Shopping,Target,34.93,Cash
ca989c55-645a-44ea-9eb1-6ccd9991ba29,2025-01-22,Transport,Uber,13.21,Credit Card
0e0c0c86-86a3-4071-aa2c-432a66af53d4,2025-05-04,Shopping,Amazon,114.92,Credit Card
4c360b1c-e861-47a7-a6cd-d258b23926d0,2025-01-02,Rent,Apple,24.22,Bank Transfer
f18a1054-2c4f-429c-987e-31c029a4a4ec,2025-12-03,Healthcare,Uber,39.21,Debit Card
5c30694c-f509-45b0-9dbe-60bb4c0fa4fc,2024-12-31,Food,Amazon,118.47,Debit Card
5ccf31a7-e461-476a-a751-79129c3631e5,2025-07-26,Utilities,Uber,48.94,Credit Card
ff7b1611-81c3-4215-ad10-42175ffede66,2025-03-22,Rent,Starbucks,6.22,Credit Card
0ea92a57-e57e-4de3-959c-aa02e1ab2d61,2025-11-24,Shopping,Starbucks,140.53,Credit Card
a080f9d6-155a-4d21-860d-e78f48edac53,2025-05-13,Healthcare,Uber,49.4,Debit Card
10a767e9-a784-404c-b8f9-835cb07fc57c,2025-11-02,Healthcare,Starbucks,20.39,Bank Transfer
6a847217-ac85-4a60-b7c6-8d792a3c3b72,2024-12-29,Rent,Netflix,7.5,Debit Card
4b5a7bcb-af4b-4504-9fce-9e9fda4bbfca,2025-09-05,Healthcare,Amazon,79.0,Bank Transfer
25a1de26-037c-4a13-954a-e3992295be18,2025-09-29,Rent,Target,48.39,Cash
125f5c48-5a4b-4e75-b5e2-b8412db61fe0,2025-07-01,Entertainment,Amazon,38.12,Credit Card
81416a09-a353-4273-bfe4-c62190646b3b,2025-06-16,Entertainment,Netflix,112.17,Bank Transfer
d266af62-e915-4a65-ab14-84486f9c3b3a,2025-01-18,Rent,Netflix,77.7,Credit Card
e5092a51-9dde-4961-8366-27b9a1476eeb,2025-06-08,Utilities,Amazon,8.22,Bank Transfer
c7f59e81-130d-48a0-aead-364f21bdd5d1,2025-06-29,Utilities,Uber,18.68,Bank Transfer
e2d6a8c2-add2-41d3-bdcd-749cae803dd7,2025-05-04,Shopping,Uber,14.28,Bank Transfer
d37a73d5-a877-4a1b-92a1-eb3d6b636687,2025-04-18,Healthcare,Amazon,68.12,Bank Transfer
ff9f0318-fde9-4557-9560-7a149d8f9568,2025-01-15,Rent,Walmart,1.71,Debit Card
86f46070-2e1a-4bde-ad8f-5de6fc7ba137,2024-12-14,Utilities,Uber,42.19,Bank Transfer
2bface81-88ad-4d6b-9f51-e34bd1bcc9fb,2024-12-28,Utilities,CVS,71.87,Cash
01d5192e-3f97-4860-ad7f-57a7109a7272,2025-05-08,Shopping,Netflix,104.68,Credit Card
e6419d7f-ebad-4e12-a671-17641936c8cb,2025-07-14,Healthcare,Amazon,20.93,Debit Card
82a98eee-bc84-49b3-b492-cefbfe9a8b32,2025-04-05,Shopping,Amazon,86.09,Cash
0585e67d-ed1d-40d7-bfd1-465fec3f61a5,2024-12-08,Utilities,Uber,5.86,Bank Transfer
231cde78-bc1e-4c3c-8885-372601badc60,2025-06-28,Shopping,Starbucks,93.69,Bank Transfer
b6acf6e7-62f7-4c29-9837-630e7823d4a7,2025-06-30,Food,Walmart,6.82,Bank Transfer
bcb2fb12-2813-4455-8a16-3ef7ac7b462b,2025-09-19,Healthcare,Amazon,25.32,Bank Transfer
4bc87462-2b46-4972-a7c7-c9dafa3a9f67,2025-04-29,Shopping,Uber,79.8,Bank Transfer
ce8d8d57-fb5c-4ef5-bb62-51e599ba470c,2025-05-30,Shopping,Apple,8.12,Credit Card
41790930-ba4c-45ac-9bb7-6c1dafe370a5,2025-03-07,Rent,Uber,13.02,Credit Card
12e86904-76d1-4b71-9239-88ed751af752,2025-11-23,Entertainment,CVS,64.05,Cash
2464bb4c-e997-4ebe-b29a-a456a52296ab,2025-01-28,Food,Uber,63.65,Credit Card
f7258de3-d99a-4f6f-8c6f-9b992b2c63a9,2025-07-19,Food,Target,51.24,Bank Transfer
1276d1d2-de7d-4a24-8d14-de416a74c265,2025-03-02,Shopping,Amazon,59.2,Cash
c57d1d7c-ac81-47e8-ae04-ca5e5f3731a7,2025-08-29,Transport,Target,39.12,Cash
eb2ff711-342c-4e50-88e9-56aa13e431ab,2025-06-25,Rent,Target,14.5,Cash
6154557d-1541-4422-b93d-afddd9641fc8,2025-07-10,Healthcare,Netflix,21.21,Cash
885fcda8-5330-41ed-98e3-82572596b1a3,2025-04-16,Entertainment,CVS,10.02,Credit Card
ed27fdef-156b-4529-be3f-baa5d925804f,2025-09-21,Shopping,Uber,119.54,Cash
96241086-d1af-433e-a677-5cc86723f7e8,2025-04-11,Food,Amazon,43.78,Credit Card
9af4f38f-a636-4797-a0d5-8aea70983bbd,2025-06-29,Healthcare,Starbucks,25.61,Debit Card
d8515588-27b4-4c3d-991e-d1f61c87b3d8,2025-04-20,Transport,Starbucks,31.0,Bank Transfer
20f91a10-8d02-4185-a792-e7b3175b717b,2025-11-10,Shopping,Uber,147.14,Bank Transfer
58954016-0750-414d-ac15-1fccef7fb096,2025-06-21,Utilities,CVS,8.32,Cash
2bb35029-ca5b-4e50-9f75-7f1ec7516f09,2025-08-03,Entertainment,Apple,44.12,Debit Card
07bc3df5-f9f2-40ad-b9cd-cca9c72be0b7,2025-04-07,Shopping,Apple,35.25,Debit Card
bdc2bf42-8d25-4744-a715-aa8a3a2f5f84,2025-01-04,Entertainment,Walmart,47.27,Credit Card
b1e559ea-960c-4f13-a3e2-6deedf182f2c,2025-04-15,Utilities,CVS,0.91,Bank Transfer
bf991671-a846-4ea7-adfb-f1435f61b33e,2025-08-11,Utilities,Starbucks,102.83,Debit Card
38849fef-190b-4181-b3f7-284c1906fd41,2025-06-16,Rent,Apple,134.5,Cash
8954d510-cde3-4917-b137-e09b180eb3ab,2025-09-11,Healthcare,Apple,41.64,Debit Card
d1dec574-6596-4b3c-a82b-7d4e81100cf9,2025-10-25,Shopping,Starbucks,59.64,Bank Transfer
2191edd8-4a8e-4678-8bcf-2538d5a07a59,2025-03-08,Shopping,Amazon,127.87,Bank Transfer
db7bc9f8-e83b-44bb-b490-212b62ec6a3b,2025-05-22,Rent,Apple,61.42,Credit Card
dad20a1c-c97d-41ff-b002-07ee34fe922f,2025-09-28,Healthcare,CVS,8.28,Bank Transfer
280d1ec7-c162-489a-8906-de2cc9cfa297,2025-07-13,Rent,CVS,42.94,Bank Transfer
db10ab9c-89a6-4a14-ac51-dc8b46f18b9b,2025-11-06,Transport,Uber,46.66,Cash
e98d9f2c-b930-4f39-abf6-5d19e62bb01c,2025-06-09,Food,Amazon,27.59,Cash
3f67fb45-c42b-438b-ab0e-62f4fb4ccd18,2025-02-26,Transport,CVS,66.67,Bank Transfer
0cf8b572-b4fe-4fd1-9a0a-226acf9ecff7,2025-01-07,Utilities,Apple,136.18,Credit Card
05483e96-2eae-46cb-a818-56e252914bb8,2025-10-11,Utilities,CVS,129.89,Credit Card
5f0aca9a-6bed-4284-9a54-88fc9c4b90f6,2025-11-01,Healthcare,Target,29.97,Credit Card
87ef7e3f-66b4-451e-962b-b29f9cb9fe20,2025-04-15,Rent,Walmart,6.01,Bank Transfer
bf4eaa9c-5b87-4fbf-abec-d9d970ad46af,2025-06-14,Healthcare,Uber,209.46,Debit Card
505a59e4-7ce9-4847-910d-83360052d233,2025-08-07,Rent,Amazon,91.29,Debit Card
4c10d203-532a-47e1-9517-c6a4401e5630,2025-09-29,Healthcare,Netflix,6.66,Bank Transfer
7d7c34c8-a269-4d63-b16e-8e82bbe1af88,2025-09-27,Shopping,Walmart,126.82,Credit Card
07e532e9-bcc1-4237-b2fc-197e75a05a3a,2025-01-31,Food,Uber,101.97,Cash
b3288fa2-856e-4109-aad6-5df523fd39e9,2025-07-11,Utilities,Apple,36.58,Credit Card
b158fb0c-6694-42ff-945a-1874588b2bb3,2025-04-12,Rent,Netflix,44.74,Credit Card
8da000d9-2b30-47a6-8f38-80aff6c0292c,2025-03-21,Food,CVS,25.46,Cash
9a10c53c-8f45-4cc7-bc01-80434bde22de,2025-10-02,Food,Apple,2.82,Debit Card
